,REF_DATE,GEO_x,New housing price indexes_x,UOM_x,HPI_atlantic,GEO_y,New housing price indexes_y,UOM_y,HPI_nfland_labrador,GEO_x,New housing price indexes_x,UOM_x,HPI_charlottetown_pei,GEO_y,New housing price indexes_y,UOM_y,HPI_halifax_ns,GEO_x,New housing price indexes_x,UOM_x,HPI_stjohn_fredericton_moncton,GEO_y,New housing price indexes_y,UOM_y,HPI_quebec_qc,GEO_x,New housing price indexes_x,UOM_x,HPI_sherbrooke_qc,GEO_y,New housing price indexes_y,UOM_y,HPI_troisriv_qc,GEO_x,New housing price indexes_x,UOM_x,HPI_mtl_qc,GEO_y,New housing price indexes_y,UOM_y,HPI_ottawa_gatineau_qc,GEO_x,New housing price indexes_x,UOM_x,HPI_ottawa_gatineau_ont,GEO_y,New housing price indexes_y,UOM_y,HPI_oshawa_ont,GEO_x,New housing price indexes_x,UOM_x,HPI_toronto_ont,GEO_y,New housing price indexes_y,UOM_y,HPI_hamilton_ont,GEO_x,New housing price indexes_x,UOM_x,HPI_guelph_ont,GEO_y,New housing price indexes_y,UOM_y,HPI_london_ont,GEO_x,New housing price indexes_x,UOM_x,HPI_windsor_ont,GEO_y,New housing price indexes_y,UOM_y,HPI_sudbury_ont,GEO_x,New housing price indexes_x,UOM_x,HPI_prairie_region,GEO_y,New housing price indexes_y,UOM_y,HPI_winnipeg_manitoba,GEO_x,New housing price indexes_x,UOM_x,HPI_edmonton_alb,GEO_y,New housing price indexes_y,UOM_y,HPI_calgary_alb,GEO_x,New housing price indexes_x,UOM_x,HPI_victoria_bc,GEO_y,New housing price indexes_y,UOM_y,HPI_vancouver_bc,GEO,New housing price indexes,UOM,HPI_kelowna_bc
400,2014-05,Atlantic Region,House only,"Index, 201612=100",99.2,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",100.1,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",100.2,"Halifax, Nova Scotia",House only,"Index, 201612=100",98.1,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",98.3,"Québec, Quebec",House only,"Index, 201612=100",101.3,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",98.3,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",100.6,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",85.0,"Hamilton, Ontario",House only,"Index, 201612=100",90.3,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",93.6,"Windsor, Ontario",House only,"Index, 201612=100",95.3,"Greater Sudbury, Ontario",House only,"Index, 201612=100",98.5,Prairie Region,House only,"Index, 201612=100",101.1,"Winnipeg, Manitoba",House only,"Index, 201612=100",95.2,"Edmonton, Alberta",House only,"Index, 201612=100",100.6,"Calgary, Alberta",House only,"Index, 201612=100",102.0,"Victoria, British Columbia",House only,"Index, 201612=100",95.4,"Vancouver, British Columbia",House only,"Index, 201612=100",90.5,"Kelowna, British Columbia",House only,"Index, 201612=100",
401,2014-06,Atlantic Region,House only,"Index, 201612=100",99.1,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",100.0,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",99.9,"Halifax, Nova Scotia",House only,"Index, 201612=100",98.0,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",98.2,"Québec, Quebec",House only,"Index, 201612=100",101.4,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",98.2,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",100.4,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",85.4,"Hamilton, Ontario",House only,"Index, 201612=100",91.2,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",93.9,"Windsor, Ontario",House only,"Index, 201612=100",95.3,"Greater Sudbury, Ontario",House only,"Index, 201612=100",98.5,Prairie Region,House only,"Index, 201612=100",101.3,"Winnipeg, Manitoba",House only,"Index, 201612=100",95.4,"Edmonton, Alberta",House only,"Index, 201612=100",100.7,"Calgary, Alberta",House only,"Index, 201612=100",102.2,"Victoria, British Columbia",House only,"Index, 201612=100",95.4,"Vancouver, British Columbia",House only,"Index, 201612=100",90.3,"Kelowna, British Columbia",House only,"Index, 201612=100",
402,2014-07,Atlantic Region,House only,"Index, 201612=100",99.0,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",100.0,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",99.7,"Halifax, Nova Scotia",House only,"Index, 201612=100",97.9,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",98.1,"Québec, Quebec",House only,"Index, 201612=100",101.4,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",98.2,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",100.3,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",85.3,"Hamilton, Ontario",House only,"Index, 201612=100",91.5,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",94.2,"Windsor, Ontario",House only,"Index, 201612=100",95.3,"Greater Sudbury, Ontario",House only,"Index, 201612=100",98.5,Prairie Region,House only,"Index, 201612=100",101.4,"Winnipeg, Manitoba",House only,"Index, 201612=100",95.4,"Edmonton, Alberta",House only,"Index, 201612=100",100.7,"Calgary, Alberta",House only,"Index, 201612=100",102.5,"Victoria, British Columbia",House only,"Index, 201612=100",95.4,"Vancouver, British Columbia",House only,"Index, 201612=100",90.2,"Kelowna, British Columbia",House only,"Index, 201612=100",
403,2014-08,Atlantic Region,House only,"Index, 201612=100",99.0,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",100.0,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",99.7,"Halifax, Nova Scotia",House only,"Index, 201612=100",97.9,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",97.7,"Québec, Quebec",House only,"Index, 201612=100",101.4,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",98.2,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",100.3,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",85.8,"Hamilton, Ontario",House only,"Index, 201612=100",91.9,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",94.4,"Windsor, Ontario",House only,"Index, 201612=100",95.3,"Greater Sudbury, Ontario",House only,"Index, 201612=100",98.5,Prairie Region,House only,"Index, 201612=100",101.5,"Winnipeg, Manitoba",House only,"Index, 201612=100",95.4,"Edmonton, Alberta",House only,"Index, 201612=100",100.9,"Calgary, Alberta",House only,"Index, 201612=100",102.8,"Victoria, British Columbia",House only,"Index, 201612=100",95.2,"Vancouver, British Columbia",House only,"Index, 201612=100",90.5,"Kelowna, British Columbia",House only,"Index, 201612=100",
404,2014-09,Atlantic Region,House only,"Index, 201612=100",99.1,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",100.0,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",99.5,"Halifax, Nova Scotia",House only,"Index, 201612=100",98.3,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",97.7,"Québec, Quebec",House only,"Index, 201612=100",101.4,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",97.9,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",100.2,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",86.1,"Hamilton, Ontario",House only,"Index, 201612=100",92.1,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",95.0,"Windsor, Ontario",House only,"Index, 201612=100",95.3,"Greater Sudbury, Ontario",House only,"Index, 201612=100",98.5,Prairie Region,House only,"Index, 201612=100",101.6,"Winnipeg, Manitoba",House only,"Index, 201612=100",94.9,"Edmonton, Alberta",House only,"Index, 201612=100",101.0,"Calgary, Alberta",House only,"Index, 201612=100",103.0,"Victoria, British Columbia",House only,"Index, 201612=100",94.3,"Vancouver, British Columbia",House only,"Index, 201612=100",90.5,"Kelowna, British Columbia",House only,"Index, 201612=100",
405,2014-10,Atlantic Region,House only,"Index, 201612=100",99.1,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",100.0,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",99.5,"Halifax, Nova Scotia",House only,"Index, 201612=100",98.4,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",97.7,"Québec, Quebec",House only,"Index, 201612=100",101.4,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",98.0,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",99.9,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",86.2,"Hamilton, Ontario",House only,"Index, 201612=100",92.5,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",95.0,"Windsor, Ontario",House only,"Index, 201612=100",95.2,"Greater Sudbury, Ontario",House only,"Index, 201612=100",98.5,Prairie Region,House only,"Index, 201612=100",101.7,"Winnipeg, Manitoba",House only,"Index, 201612=100",95.0,"Edmonton, Alberta",House only,"Index, 201612=100",101.0,"Calgary, Alberta",House only,"Index, 201612=100",103.3,"Victoria, British Columbia",House only,"Index, 201612=100",94.2,"Vancouver, British Columbia",House only,"Index, 201612=100",91.0,"Kelowna, British Columbia",House only,"Index, 201612=100",
406,2014-11,Atlantic Region,House only,"Index, 201612=100",99.2,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",100.2,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",99.2,"Halifax, Nova Scotia",House only,"Index, 201612=100",98.4,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",97.7,"Québec, Quebec",House only,"Index, 201612=100",101.6,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",98.0,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",99.7,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",86.3,"Hamilton, Ontario",House only,"Index, 201612=100",92.9,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",95.3,"Windsor, Ontario",House only,"Index, 201612=100",95.2,"Greater Sudbury, Ontario",House only,"Index, 201612=100",98.5,Prairie Region,House only,"Index, 201612=100",101.9,"Winnipeg, Manitoba",House only,"Index, 201612=100",95.0,"Edmonton, Alberta",House only,"Index, 201612=100",101.1,"Calgary, Alberta",House only,"Index, 201612=100",103.6,"Victoria, British Columbia",House only,"Index, 201612=100",94.2,"Vancouver, British Columbia",House only,"Index, 201612=100",90.8,"Kelowna, British Columbia",House only,"Index, 201612=100",
407,2014-12,Atlantic Region,House only,"Index, 201612=100",99.2,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",100.2,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",99.6,"Halifax, Nova Scotia",House only,"Index, 201612=100",98.4,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",97.7,"Québec, Quebec",House only,"Index, 201612=100",101.6,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",97.8,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",99.5,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",86.5,"Hamilton, Ontario",House only,"Index, 201612=100",93.0,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",95.9,"Windsor, Ontario",House only,"Index, 201612=100",95.2,"Greater Sudbury, Ontario",House only,"Index, 201612=100",98.5,Prairie Region,House only,"Index, 201612=100",101.9,"Winnipeg, Manitoba",House only,"Index, 201612=100",95.0,"Edmonton, Alberta",House only,"Index, 201612=100",101.0,"Calgary, Alberta",House only,"Index, 201612=100",103.7,"Victoria, British Columbia",House only,"Index, 201612=100",94.2,"Vancouver, British Columbia",House only,"Index, 201612=100",90.7,"Kelowna, British Columbia",House only,"Index, 201612=100",
408,2015-01,Atlantic Region,House only,"Index, 201612=100",99.2,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",100.2,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",99.6,"Halifax, Nova Scotia",House only,"Index, 201612=100",98.4,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",97.7,"Québec, Quebec",House only,"Index, 201612=100",101.6,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",97.9,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",99.1,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",86.3,"Hamilton, Ontario",House only,"Index, 201612=100",93.0,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",96.4,"Windsor, Ontario",House only,"Index, 201612=100",95.2,"Greater Sudbury, Ontario",House only,"Index, 201612=100",98.5,Prairie Region,House only,"Index, 201612=100",101.8,"Winnipeg, Manitoba",House only,"Index, 201612=100",95.3,"Edmonton, Alberta",House only,"Index, 201612=100",100.8,"Calgary, Alberta",House only,"Index, 201612=100",103.8,"Victoria, British Columbia",House only,"Index, 201612=100",93.6,"Vancouver, British Columbia",House only,"Index, 201612=100",90.6,"Kelowna, British Columbia",House only,"Index, 201612=100",
409,2015-02,Atlantic Region,House only,"Index, 201612=100",99.3,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",100.2,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",99.6,"Halifax, Nova Scotia",House only,"Index, 201612=100",98.8,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",97.7,"Québec, Quebec",House only,"Index, 201612=100",101.4,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",98.3,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",99.1,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",86.8,"Hamilton, Ontario",House only,"Index, 201612=100",92.9,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",96.0,"Windsor, Ontario",House only,"Index, 201612=100",95.2,"Greater Sudbury, Ontario",House only,"Index, 201612=100",98.5,Prairie Region,House only,"Index, 201612=100",101.8,"Winnipeg, Manitoba",House only,"Index, 201612=100",95.4,"Edmonton, Alberta",House only,"Index, 201612=100",100.9,"Calgary, Alberta",House only,"Index, 201612=100",103.7,"Victoria, British Columbia",House only,"Index, 201612=100",93.6,"Vancouver, British Columbia",House only,"Index, 201612=100",90.7,"Kelowna, British Columbia",House only,"Index, 201612=100",
410,2015-03,Atlantic Region,House only,"Index, 201612=100",99.4,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",100.2,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",99.8,"Halifax, Nova Scotia",House only,"Index, 201612=100",98.8,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",97.4,"Québec, Quebec",House only,"Index, 201612=100",101.5,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",98.4,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",98.9,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",87.3,"Hamilton, Ontario",House only,"Index, 201612=100",93.1,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",95.9,"Windsor, Ontario",House only,"Index, 201612=100",95.2,"Greater Sudbury, Ontario",House only,"Index, 201612=100",98.5,Prairie Region,House only,"Index, 201612=100",101.4,"Winnipeg, Manitoba",House only,"Index, 201612=100",95.8,"Edmonton, Alberta",House only,"Index, 201612=100",100.8,"Calgary, Alberta",House only,"Index, 201612=100",102.8,"Victoria, British Columbia",House only,"Index, 201612=100",93.6,"Vancouver, British Columbia",House only,"Index, 201612=100",90.6,"Kelowna, British Columbia",House only,"Index, 201612=100",
411,2015-04,Atlantic Region,House only,"Index, 201612=100",99.4,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",100.2,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",100.8,"Halifax, Nova Scotia",House only,"Index, 201612=100",98.8,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",97.4,"Québec, Quebec",House only,"Index, 201612=100",101.5,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",98.2,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",98.9,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",87.7,"Hamilton, Ontario",House only,"Index, 201612=100",93.1,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",95.6,"Windsor, Ontario",House only,"Index, 201612=100",95.2,"Greater Sudbury, Ontario",House only,"Index, 201612=100",98.5,Prairie Region,House only,"Index, 201612=100",101.2,"Winnipeg, Manitoba",House only,"Index, 201612=100",95.9,"Edmonton, Alberta",House only,"Index, 201612=100",100.8,"Calgary, Alberta",House only,"Index, 201612=100",102.4,"Victoria, British Columbia",House only,"Index, 201612=100",93.3,"Vancouver, British Columbia",House only,"Index, 201612=100",91.5,"Kelowna, British Columbia",House only,"Index, 201612=100",
412,2015-05,Atlantic Region,House only,"Index, 201612=100",99.3,"St. John's, Newfoundland and Labrador",House only,"Index, 201612=100",99.9,"Charlottetown, Prince Edward Island",House only,"Index, 201612=100",100.6,"Halifax, Nova Scotia",House only,"Index, 201612=100",98.9,"Saint John, Fredericton, and Moncton, New Brunswick",House only,"Index, 201612=100",97.4,"Québec, Quebec",House only,"Index, 201612=100",100.2,"Sherbrooke, Quebec",House only,"Index, 201612=100",,"Trois-Rivières, Quebec",House only,"Index, 201612=100",,"Montréal, Quebec",House only,"Index, 201612=100",98.1,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",House only,"Index, 201612=100",,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",House only,"Index, 201612=100",98.9,"Oshawa, Ontario",House only,"Index, 201612=100",,"Toronto, Ontario",House only,"Index, 201612=100",87.6,"Hamilton, Ontario",House only,"Index, 201612=100",93.2,"Guelph, Ontario",House only,"Index, 201612=100",,"London, Ontario",House only,"Index, 201612=100",95.6,"Windsor, Ontario",House only,"Index, 201612=100",95.4,"Greater Sudbury, Ontario",House only,"Index, 201612=100",98.8,Prairie Region,House only,"Index, 201612=100",101.3,"Winnipeg, Manitoba",House only,"Index, 201612=100",96.0,"Edmonton, Alberta",House only,"Index, 201612=100",100.9,"Calgary, Alberta",House only,"Index, 201612=100",102.4,"Victoria, British Columbia",House only,"Index, 201612=100",93.3,"Vancouver, British Columbia",House only,"Index, 201612=100",91.7,"Kelowna, British Columbia",House only,"Index, 201612=100",
